image,kanjiname,hiragananame,romajiname,localisedname,nickname,position,element,playstyle,kick,control,technique,pressure,physical,agility,intelligence,bst
https://dxi4wb638ujep.cloudfront.net/1/k/h/5/h59xfj_j5ec.png,真地 椎矢,まち しいや,Shiiya Machi,Trump Loyal,真地,MF,山 (Mountain),Bond,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/2/r/2rm2yczzu30.png,取行 麻也,とりゆき あさや,Asaya Toriyuki,Daren Blakh,取行,FW,風 (Wind),Justice,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/w/-/w-vdhbs7hxe.png,大木 玉則,おおき たまのり,Tamanori Oki,Billy Lingsoo,大木,FW,火 (Fire),Bond,104,101,91,81,78,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/m/j/mjxvz5yn-d8.png,宝水院 忠則,ほうすいいん ただのり,Tadanori Hosuiin,Hans Sleight,宝水院,DF,山 (Mountain),Bond,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/z/4/z4gov70tlje.png,佐田 土佐丸,さた とさまる,Tosamaru Sata,Ringo Saturn,佐田,GK,山 (Mountain),Counter,86,94,88,95,102,107,93,665
https://dxi4wb638ujep.cloudfront.net/1/k/5/x/5xd7gmbl-p0.png,浦野 天正,うらの てんしょう,Tensho Urano,Auberon Ouranos,浦野,DF,林 (Forest),Counter,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/i/_/i_yarznftac.png,武雲 月弥,むくも つきや,Tsukiya Mukumo,Manning Moon,武雲,DF,林 (Forest),Justice,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/k/e/ke1gfa1zwcc.png,安守 地春,やすもり ちはる,Chiharu Yasumori,Terran Gaea,安守,DF,山 (Mountain),Rough Play,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/7/2/72eno_tj7v0.png,牧里 水樹,まきさと みずき,Mizuki Makisato,Crateris Mercury,牧里,DF,風 (Wind),Tension,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/b/z/bzns7imbope.png,古戸 冥次,ふると めいじ,Meiji Furuto,Nix Pluto,古戸,MF,火 (Fire),Tension,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/q/x/qxwzwda7j8s.png,雛乃 金輔,ひなの きんすけ,Kinsuke Hinano,Neith Venus,雛乃,MF,林 (Forest),Counter,97,104,102,84,85,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/e/b/ebprnqdzede.png,樹田 木蓮,きだ もくれん,Mokuren Kida,Callis Jove,樹田,MF,山 (Mountain),Bond,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/v/z/vzykkvljpws.png,真住 火朗志,まずみ ひろし,Hiroshi Mazumi,Deimos Mars,真住,MF,火 (Fire),Breach,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/b/b/bbdhqusqicm.png,雨宮 太陽,あめみや たいよう,Taiyo Amemiya,Sol Daystar,雨宮,FW,火 (Fire),Bond,121,115,105,88,85,85,93,692
https://dxi4wb638ujep.cloudfront.net/1/k/w/z/wzym9rkqlvk.png,根淵 海友,ねぶち うみとも,Umitomo Nebuchi,Triton Nettuno,根淵,FW,風 (Wind),Tension,114,108,98,81,78,78,86,643
https://dxi4wb638ujep.cloudfront.net/1/k/q/c/qcrtum_yqpu.png,瀬嶺 数豊,せれい かずとよ,Kazutoyo Serei,Astro Ceres,瀬嶺,GK,林 (Forest),Bond,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/h/0/h0gydzzi988.png,茅原 恵智,ちはら えいち,Eichi Chihara,Chiron Vestal,茅原,FW,山 (Mountain),Counter,104,101,91,81,78,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/j/v/jvnutqlo468.png,伊里 虹七郎,いり こうしちろう,Koshichiro Iri,Xeno Eris,伊里,MF,林 (Forest),Bond,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/s/9/s9wpavt0vju.png,比嘉 健康,ひが たけやす,Takeyasu Higa,Namak Haumea,比嘉,DF,風 (Wind),Tension,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/y/s/ys16tiy8gpk.png,上須田 四郎,うえすだ しろう,Shiro Uesuda,Mac Emake,上須田,DF,山 (Mountain),Rough Play,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/4/j/4jo3o0xvz8u.png,狩部 蘭子,かりべ らんこ,Ranko Karibe,Hailey Cometti,狩部,GK,火 (Fire),Counter,79,86,81,91,95,98,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/f/v/fvoizxpndae.png,征木 帝矢,まさき ていや,Teiya Masaki,Theo Divine,征木,GK,山 (Mountain),Rough Play,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/_/6/_6t9ks6vog0.png,宗森 秀年,むねもり ひでとし,Hidetoshi Munemori,Mnemo Pool,宗森,DF,風 (Wind),Bond,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/o/s/osccntcvftc.png,呉井 雄大,くれい ゆうだい,Yudai Kurei,Perses Destroyer,呉井,DF,山 (Mountain),Bond,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/m/z/mzbajko5avc.png,伊矢部 敏志,いやべ さとし,Satoshi Iyabe,Iapetus Pierce,伊矢部,DF,林 (Forest),Bond,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/9/b/9bqhk1odtm0.png,穂積 信平,ほずみ しんぺい,Shinpei Hozumi,Phoebus Moonlight,穂積,DF,山 (Mountain),Bond,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/d/0/d0ju3odlyge.png,天瀬 玲亜,あませ れいあ,Reia Amase,Rae Godmother,天瀬,MF,火 (Fire),Counter,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/s/c/sc41ax7x11s.png,日向 理恩,ひゅうが りおん,Rion Hyuga,Hyperion Wise,日向,MF,火 (Fire),Justice,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/y/2/y2htra4tske.png,黒裂 真命,くろさき まこと,Makoto Kurosaki,Cronus Fourseasons,黒裂,MF,火 (Fire),Tension,97,104,102,84,85,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/p/e/pe2mglep_5s.png,桶川 之守,おけがわ ゆきもり,Yukimori Okegawa,Oceanus Worldstream,桶川,MF,火 (Fire),Justice,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/h/2/h2tbckxgevm.png,恋崎 伊雄,こいざき いお,Io Koizaki,Coeus Heavens,恋崎,FW,風 (Wind),Rough Play,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/2/e/2ecgxbxazmk.png,堤美 智,つつみ とも,Tomo Tsutsumi,Tet Aqua,堤美,FW,火 (Fire),Bond,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/w/x/wx_vigesggu.png,手水 研二,てみず けんじ,Kenji Temizu,Eos Dawn,手水,GK,風 (Wind),Breach,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/n/z/nzo0p5ior18.png,府老 明貞,ふろう あきさだ,Akisada Furo,Pallas Brandish,府老,DF,山 (Mountain),Tension,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/l/4/l4johgweuz8.png,有野 緒美,ありの おみ,Omi Arino,Themis Law,有野,MF,林 (Forest),Rough Play,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/u/q/uq4jmfw-dau.png,阿藤 嵐,あとう らん,Ran Ato,Atlas Carrier,阿藤,FW,山 (Mountain),Counter,104,101,91,81,78,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/0/_/0_b8fcj22gk.png,麻生 暮人,あそう くれひと,Kurehito Aso,Orion Hunter,麻生,MF,風 (Wind),Counter,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/r/n/rnibivvd8uc.png,イシド シュウジ,いしど しゅうじ,Shuji Ishido,Alex Zabel,イシド,FW,火 (Fire),Justice,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/_/k/_ko_f7wg2he.png,砂木沼 治,さぎぬま おさむ,Osamu Saginuma,Dave Quagmire,砂木沼,MF,火 (Fire),Breach,100,108,105,88,88,81,97,667
https://dxi4wb638ujep.cloudfront.net/1/k/_/v/_vaot5sbd5m.png,千宮路 大和,せんぐうじ やまと,Yamato Senguji,Quentin Cinquedea,千宮路,GK,火 (Fire),Counter,86,94,88,95,102,107,93,665
https://dxi4wb638ujep.cloudfront.net/1/k/f/6/f657-kzt2z8.png,護巻 徹郎,ごまき てつろう,Tetsuro Gomaki,Aimé Quintet,護巻,DF,風 (Wind),Breach,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/u/s/usiatb_pbqu.png,郷石 閃真,ごういし せんま,Senma Goishi,Eljas Viisi,郷石,DF,風 (Wind),Justice,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/s/z/szpg9ctfesu.png,五味 清栄,ごみ せいえい,Seiei Gomi,Pentra Chek,五味,MF,山 (Mountain),Tension,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/d/b/db-nq9l_zf8.png,神山 豪之伸,かみやま ごうのしん,Gonoshin Kamiyama,Federigo Cinco,神山,MF,林 (Forest),Tension,97,104,102,84,85,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/9/0/90dsdg-3g_m.png,猪狩 強利貴,いかり ごうりき,Goriki Ikari,Ferdinand Delafünfe,猪狩,MF,火 (Fire),Bond,97,104,102,84,85,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/m/c/mcszufynrmk.png,聖城 将護,せいじょう しょうご,Shogo Seijo,Quinque Flores,聖城,FW,火 (Fire),Justice,114,108,98,81,78,78,86,643
https://dxi4wb638ujep.cloudfront.net/1/k/4/2/42trfsbvmzm.png,御戸 翔,みと しょう,Sho Mito,Jacques Cinquini,御戸,FW,山 (Mountain),Justice,114,108,98,81,78,78,86,643
https://dxi4wb638ujep.cloudfront.net/1/k/j/e/jeikyt9vhak.png,合川 賢,あいかわ まさる,Masaru Aikawa,Fivier Saviola,合川,MF,林 (Forest),Rough Play,97,104,102,84,85,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/n/2/n25hos0case.png,伍代 慎吾,ごだい しんご,Shingo Godai,David Quintola,伍代,FW,山 (Mountain),Tension,114,108,98,81,78,78,86,643
https://dxi4wb638ujep.cloudfront.net/1/k/w/e/weimftsmtfs.png,後藤 結界,ごとう ゆかい,Yukai Goto,Erik Pentona,後藤,FW,山 (Mountain),Rough Play,114,108,98,81,78,78,86,643
https://dxi4wb638ujep.cloudfront.net/1/k/2/x/2xrtwonuy_c.png,御殿場 享,ごてんば とおる,Toru Gotenba,Leonidas Epsilon,御殿場,GK,火 (Fire),Bond,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/h/z/hzay7xbu1m0.png,五ノ神 栄治,ごのかみ えいじ,Eiji Gonokami,George Wu,五ノ神,MF,火 (Fire),Breach,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/f/4/f4duvot4wk0.png,江崎 映,ごうさき はえる,Haeru Gosaki,Geert Vandevijf,江崎,FW,火 (Fire),Tension,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/0/q/0qsp4x1cd5c.png,牛頭真 武之,ごずま たけゆき,Takeyuki Gozuma,Folke Fem,牛頭真,MF,山 (Mountain),Tension,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/u/_/u_p6rkakozs.png,星井 剛志,ほしい つよし,Tsuyoshi Hoshii,Naji Khamsa,星井,DF,林 (Forest),Justice,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/b/f/bfvxma6x-um.png,千宮路 大悟,せんぐうじ だいご,Daigo Senguji,Gyan Cinquedea,千宮路,MF,火 (Fire),Counter,97,104,102,84,85,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/t/d/tdxsu9wyjgc.png,蛇野 巻人,へびの まきと,Makito Hebino,Albion Lumina,蛇野,GK,山 (Mountain),Breach,83,90,84,91,99,104,90,641
https://dxi4wb638ujep.cloudfront.net/1/k/n/s/ns0nhgjqwms.png,佐喜 幸夫,さき ゆきお,Yukio Saki,Candido Glow,佐喜,DF,林 (Forest),Rough Play,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/8/e/8efgqffq7ve.png,江島 一八,えじま かずや,Kazuya Ejima,Dwight Whittaker,江島,DF,山 (Mountain),Rough Play,83,86,88,95,99,85,107,643
https://dxi4wb638ujep.cloudfront.net/1/k/-/l/-lcaegxg-te.png,鬼塚 平太,おにづか へいた,Heita Onizuka,Beamer Daye,鬼塚,DF,火 (Fire),Counter,83,86,88,95,99,85,107,643
https://dxi4wb638ujep.cloudfront.net/1/k/p/n/pnz7p5x8tgs.png,藤木 立彦,ふじき たつひこ,Tatsuhiko Fujiki,Chandler Blanc,藤木,DF,林 (Forest),Justice,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/v/i/viqo6ke0mac.png,新田 ミル,にった みる,Miru Nitta,Beacon Noor,ミル,MF,風 (Wind),Justice,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/e/k/ekhvxbiolz0.png,青銅 弾,せいどう だん,Dan Seido,Dawntavius Spectrum,青銅,MF,火 (Fire),Rough Play,97,104,102,84,85,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/q/g/qge3mwhssmc.png,銀座宮 章,ぎんざみや あきら,Akira Ginzamiya,Brighton Spark,銀座宮,MF,林 (Forest),Bond,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/b/i/bivwlphwb_0.png,笹山 滝,ささやま たき,Taki Sasayama,Laban Lux,笹山,MF,風 (Wind),Justice,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/1/g/1g0broofgtu.png,白竜,はくりゅう,Hakuryu,Bailong,白竜,FW,風 (Wind),Breach,121,115,105,88,85,85,93,692
https://dxi4wb638ujep.cloudfront.net/1/k/e/i/eif68xolng8.png,帆田 光洋,ほだ みつひろ,Mitsuhiro Hoda,Filbert Weissman,帆田,FW,山 (Mountain),Rough Play,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/n/d/nddug11k9_u.png,芦矢 昇,あしや のぼる,Noboru Ashiya,Nero Night,芦矢,GK,火 (Fire),Tension,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/t/s/tsghzoasifk.png,元乃 剛,もとの つよし,Tsuyoshi Motono,Morris Moore,元乃,DF,林 (Forest),Bond,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/c/e/ceraexmwlsm.png,路野 進,みちの すすむ,Susumu Michino,Jet Onyx,路野,DF,風 (Wind),Justice,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/e/l/elwcwo06gqm.png,枝木 早樹,えだき さき,Saki Edaki,Cole Ebony,枝木,DF,火 (Fire),Breach,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/v/n/vnn9dxsanzk.png,木屋 功治,きや こうじ,Koji Kiya,Blake Obscura,木屋,DF,林 (Forest),Rough Play,79,83,81,98,102,85,114,642
https://dxi4wb638ujep.cloudfront.net/1/k/p/i/pieiosni45u.png,林音 真琴,りんね まこと,Makoto Rinne,Shady Shwartz,林音,MF,山 (Mountain),Tension,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/-/k/-k1pjtbyvk8.png,久雲 仁太,ひさくも じんた,Jinta Hisakumo,Goth Grimshaw,久雲,MF,風 (Wind),Bond,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/k/g/kgkxsecqy1u.png,野谷 計一郎,のや けいいちろう,Keiichiro Noya,Duff Dooley,野谷,MF,山 (Mountain),Justice,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/7/i/7i7q_hkqfg8.png,悠木 譲,ゆうき じょう,Jo Yuki,Tynan Crowe,悠木,MF,林 (Forest),Tension,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/v/g/vggdlgtj-qc.png,シュウ,しゅう,Shuu,Tezcat,シュウ,FW,林 (Forest),Breach,121,115,105,88,85,85,93,692
https://dxi4wb638ujep.cloudfront.net/1/k/k/i/kir8iflztz0.png,カイ,かい,Kai,Yang,カイ,FW,山 (Mountain),Justice,114,108,98,81,78,78,86,643
https://dxi4wb638ujep.cloudfront.net/1/k/u/z/uzm8omoc9n8.png,牙山 道三,きばやま どうざん,Dozan Kibayama,Pinkus Mountbatten,牙山,MF,山 (Mountain),Tension,93,108,109,81,78,78,97,644
https://dxi4wb638ujep.cloudfront.net/1/k/o/c/ocfj7rdkihm.png,火北 幸四郎,ひきた こうしろう,Koshiro Hikita,Flint Charcoal,火北,MF,火 (Fire),Justice,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/_/0/_00owu7wl0k.png,大風谷 義一,おおかぜや ぎいち,Giichi Okazeya,Glaucous Gull,大風谷,FW,風 (Wind),Bond,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/9/v/9vz043pcgyk.png,林野 不二子,りんの ふじこ,Fujiko Rinno,Ashley Silverwood,林野,DF,林 (Forest),Rough Play,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/m/9/m9cvvipmnbm.png,五条 勝,ごじょう まさる,Masaru Gojo,Gus Martin,五条,DF,林 (Forest),Breach,86,90,91,98,102,88,110,665
https://dxi4wb638ujep.cloudfront.net/1/k/s/s/sshggv6u4h8.png,六塔 源蔵,むとう げんぞう,Genzo Muto,Cinereous Slate,六塔,GK,山 (Mountain),Bond,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/h/f/hfxy12ymgvm.png,輝闇 ムウ,てるやみ むう,Mu Teruyami,Damien Blackloch,ムウ,FW,風 (Wind),,114,108,98,81,78,78,86,643
https://dxi4wb638ujep.cloudfront.net/1/k/q/t/qtatyj-crck.png,聖籠 カズマ,せいろう かずま,Kazuma Seiro,Xavier Shotwell,カズマ,GK,林 (Forest),,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/w/c/wcjmlulue8u.png,那智 ガイ,なち がい,Gai Nachi,Crimson Wiseman,ガイ,DF,風 (Wind),,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/b/q/bqshmrtuzp8.png,流崎 ヤスキ,るざき やすき,Yasuki Ruzaki,Linden Haregrove,ヤスキ,DF,林 (Forest),,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/d/l/dlvbiy_c2j8.png,飛騨 ケイタ,ひだ けいた,Keita Hida,Jared Dapplegrey,ケイタ,DF,火 (Fire),,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/y/j/yjk6lnz4b6u.png,香川 ルリヲ,かがわ るりを,Rurio Kagawa,Keith Wellington,ルリヲ,DF,風 (Wind),,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/s/m/smhp2qswuak.png,凛乃 テンキ,りんの てんき,Tenki Rinno,Cirrus Whisp,テンキ,MF,林 (Forest),,97,104,102,84,85,78,93,643
https://dxi4wb638ujep.cloudfront.net/1/k/j/k/jk2ubvkkdpm.png,野賀 シロー,のが しろー,Shiro Noga,Gamal Everlast,シロー,MF,火 (Fire),,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/x/o/xoj2qijokwk.png,戦田 ノブオ,せんだ のぶお,Nobuo Senda,Sandy Dryhill,ノブオ,MF,山 (Mountain),,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/m/m/mm4xhdvsjlm.png,士田 ツグム,しだ つぐむ,Tsugumu Shida,Dryden Zephyr,ツグム,MF,山 (Mountain),,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/i/o/iojadcmbojs.png,多村 バク,たむら ばく,Baku Tamura,Solomon Roundhay,バク,FW,風 (Wind),,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/5/m/5ms7wjahf6e.png,千原 サキヤ,ちはら さきや,Sakiya Chihara,Harry Dwind,サキヤ,FW,林 (Forest),,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/z/j/zjxoj-1pwa0.png,残真 シド,ざんま しど,Shido Zanma,Brutus Nastion,シド,GK,火 (Fire),,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/o/h/ohavobttdpc.png,忍葉 ツキオ,にんば つきお,Tsukio Ninba,Linder Loper,ツキオ,DF,林 (Forest),,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/q/a/qahzgyb_yvc.png,奈楽 コウゾウ,ならく こうぞう,Kozo Naraku,Jude Osbourne,コウゾウ,DF,風 (Wind),,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/b/o/bo2snnnf1c0.png,瑠璃 クシナ,るり くしな,Kushina Ruri,Locke Saflowe,クシナ,DF,火 (Fire),,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/7/h/7hvne6sna8e.png,暗田 ノブキ,くらた のぶき,Nobuki Kurata,Nate Gobby,ノブキ,DF,林 (Forest),,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/k/v/kvkgzf03tps.png,闇夜 ヤマキ,やみよ やまき,Yamaki Yamiyo,Reggie Alldark,ヤマキ,MF,火 (Fire),,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/-/f/-fbeci3vkwe.png,加久 ミズチ,かく みずち,Mizuchi Kaku,Bill Froger,ミズチ,MF,風 (Wind),,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/p/t/ptq_v3rvnds.png,羅翔 ノゾム,らしょう のぞむ,Nozomu Rasho,Romeo Fitzroy,ノゾム,MF,山 (Mountain),,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/z/t/zt8umyilmqc.png,能舞 ツユキ,のま つゆき,Tsuyuki Noma,Caesar Lionheart,ツユキ,MF,林 (Forest),,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/c/7/c7nphneflj0.png,使江 バンドウ,しえ ばんどう,Bando Shie,Stan Roller,バンドウ,FW,風 (Wind),,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/i/u/iuu6yqxx-de.png,者座 サバキ,しゃざ さばき,Sabaki Shaza,Bracknell Forge,サバキ,FW,山 (Mountain),,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/8/l/8lrgrisbdys.png,小岩 羊介,こいわ ようすけ,Yosuke Koiwa,Vivian Doosley,小岩,GK,火 (Fire),Counter,79,86,81,88,95,101,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/c/k/ckivcvnjo4c.png,宗像 小助,むなかた こすけ,Kosuke Munakata,Sean Muller,小助,DF,山 (Mountain),Bond,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/t/i/ti50vqbzfl0.png,土井垣 元,どいがき はじめ,Hajime Doigaki,Abe Roof,土井垣,DF,林 (Forest),Breach,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/v/d/vd-obztfan0.png,飯井 雄志,おもい たけし,Takeshi Omoi,Buck Tucker,飯井,DF,風 (Wind),Bond,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/e/r/erpjsm1lt-c.png,松石 林太郎,まついし りんたろう,Rintaro Matsuishi,Edward Headwood,松石,DF,林 (Forest),Tension,76,79,77,95,99,81,110,617
https://dxi4wb638ujep.cloudfront.net/1/k/-/e/-es8_ratyes.png,相模 俊彦,さがみ としひこ,Toshihiko Sagami,Ricky Shea,相模,MF,火 (Fire),Tension,93,101,98,81,82,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/p/s/psddsumx1te.png,寺坂 トキオ,てらさか ときお,Tokio Terasaka,Felix Higgins,トキオ,MF,林 (Forest),Counter,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/7/g/7gifjjl1sss.png,興津 碧洋,こうず あおひろ,Aohiro Kozu,Warren Cool,興津,FW,火 (Fire),Tension,104,101,91,81,78,75,90,620
https://dxi4wb638ujep.cloudfront.net/1/k/k/u/kutkocdp_he.png,風間 麗美,かざま れみ,Remi Kazama,Keeley Hall,レミィ,MF,山 (Mountain),Breach,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/k/g/kgipudkgenk.png,森元 海斗,もりもと かいと,Kaito Morimoto,Walt Riverside,海斗,MF,風 (Wind),Tension,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/v/u/vu5i5is8z-m.png,梅宮 チャコ,うめみや ちゃこ,Chako Umemiya,Elizabeth Buble,チャコ,FW,火 (Fire),Breach,110,104,95,77,75,75,83,619
https://dxi4wb638ujep.cloudfront.net/1/k/1/b/1ba9q_z0ge8.png,唐井 中,からい あたる,Ataru Karai,Titch Allhare,中,GK,林 (Forest),Justice,79,86,81,91,95,98,86,616
https://dxi4wb638ujep.cloudfront.net/1/k/e/p/eprcha_ortu.png,鮎川 瞬,あゆかわ しゅん,Shun Ayukawa,Puck Fishley,鮎川,DF,山 (Mountain),Tension,79,83,84,91,95,81,104,617
https://dxi4wb638ujep.cloudfront.net/1/k/g/i/gisapztiuru.png,東海林 タケル,しょうじ たける,Takeru Shoji,Reed Maind,タケル,MF,山 (Mountain),Bond,90,104,105,77,75,75,93,619
https://dxi4wb638ujep.cloudfront.net/1/k/3/g/3gdhemlydy8.png,河合 ミミ,かわい みみ,Mimi Kawai,Jacqueline Rabbit,みみ,FW,林 (Forest),Counter,110,104,95,77,75,75,83,619
